Lmin,frac
79.3333,0.39705899
79.3333,0.39705899
80.3333,0.398340414
80.8333,0.402062021
80.8333,0.395876452
80.3333,0.385892276
79,0.375527848
79,0.369198734
78,0.365384615
78,0.376067949
77.6667,0.386265929
77.6667,0.39914146
77.6667,0.412016991
77.6667,0.431330287
77.6667,0.437768052
77.6667,0.450643583
75.3333,0.426990454
75.3333,0.438053291
75.6667,0.453745175
75.6667,0.466961028
75.6667,0.473568954
75.6667,0.488986569
76.3333,0.510917254
76.3333,0.524017696
75.3333,0.50884934
75.3333,0.511062173
75.6667,0.519824441
75.6667,0.526432367
75.6667,0.544053064
75.6667,0.570484771
75.6667,0.590308551
75,0.608889333
71,0.584507042
70.3333,0.613743419
70.3333,0.642179451
69.3333,0.644230117
69.3333,0.649038774
68.3333,0.65121983
68.3333,0.67560911
68.3333,0.712194494
70.3333,0.767772876
69.8333,0.768495832
70,0.764285714
70,0.783332857
70,0.783332857
70.1667,0.78859915
70.3333,0.808056781
70.3333,0.808056781
69.5,0.774579856
69.5,0.767385612
69.5,0.767385612
69.5,0.767385612
69.5,0.760191367
69.5,0.760191367
70.1667,0.752969714
70.1667,0.752969714
71.6667,0.765116853
71.6667,0.765116853
72,0.766204167
71,0.762911268
71,0.753521127
70,0.75
70.3333,0.751184716
70.3333,0.751184716
72.1667,0.766744219
72.3333,0.760369014
72.3333,0.760369014
72.3333,0.753456568
71.5,0.748251748
71.5,0.748251748
71.5,0.741258741
71,0.73943662
72.1667,0.782909569
72.1667,0.782909569
71.5,0.766899301
72.5,0.76092
72.5,0.747126897
72.5,0.737931034
73,0.721461644
73,0.721461644
71.6667,0.73953454
71.6667,0.73953454
71.6667,0.73953454
71.3333,0.738317167
71.3333,0.738317167
71,0.737088732
71,0.737088732
70.8333,0.736469994
70.8333,0.729411167
70.6667,0.728773241
70.3333,0.727487549
70,0.72619
70,0.72619
70,0.72619
70,0.72619
70.3333,0.727487549
72.6667,0.722476733
73,0.723743836
72.6667,0.717890038
72.6667,0.711009307
72.6667,0.704128576
72.6667,0.706422612
72.3333,0.705069449
72,0.701388889
76.3333,0.687773226
76.3333,0.694323447
76,0.686403947
76,0.673246053
76,0.653509211
76,0.635964474
76,0.616227632
75.6667,0.601321321
75.6667,0.581497541
75.3333,0.575221051
75.3333,0.575221051
75.3333,0.575221051
76,0.578947368
76,0.578947368
76,0.578947368
76,0.578947368
76,0.587719737
77,0.586580519
78.6667,0.595339578
79.6667,0.61924744
81.1667,0.632444093
82.1667,0.606491438
83.1667,0.563126828
84.1667,0.530693255
91.8333,0.553538858
94.5,0.455026455
99.5,0.32160804
103.5,0.235104348
106.5,0.181533333
109.5,0.143074886
112.6667,0.087278672
114.8333,0.058054589
114.8333,0.088533553
113.8333,0.068813783
112,0.035714286
110,0.016666364
107.1667,0.009331257
105.1667,0.04278921
103.6667,0.08842473
102.6667,0.11850678
97.3333,0.073629477
96.3333,0.064013171
96.8333,0.074009664
98.3333,0.09830444
101.8333,0.130932612
106.8333,0.15756604
112.1667,0.170876918
115.6667,0.174351823
114.6667,0.116279617
115.6667,0.110951553
117.5,0.103546383
118,0.077683898
117.5,0.039716596
115.5,-0.002885714
113,-0.047197345
111.5,-0.074738117
110.6667,-0.058734922
109.6667,-0.059270499
108.1667,-0.055469937
107.6667,-0.041795653
108.1667,-0.009244989
110.6667,0.036144567
113.1667,0.075110434
115.1667,0.099855253
117.1667,0.179231812
118.1667,0.169252421
119.6667,0.149025585
121.6667,0.134247087
122.6667,0.096467909
123.1667,0.063599983
123.6667,0.035040961
123.6667,0.014825333
121.6667,0.0136989
120.6667,-0.011049444
119.6667,-0.044567954
118.1667,-0.078984181
116.6667,-0.092856831
116.1667,-0.080344023
115.6667,-0.060518715
116.1667,-0.038737435
114.1667,0.010219267
115.1667,0.044862795
115.6667,0.073487011
117.1667,0.098150754
118.6667,0.115168788
119.6667,0.12674119
120.6667,0.146409076
121.6667,0.169863241
134.5,0.208178439
126.5,0.154150198
129,0.166666667
141.5,0.233215548
147,0.244897959
139.5,0.157706093
134,0.063432836
136.5,0.04029304
146,0.065068493
136.5,0.010989011
130,-0.015384615
129.5,0.011583012
126.5,0.027667984
117.5,0
112,-0.013392857
112.5,0.010370667
104.8333,0.00794881
100.8333,0.013222814
95.8333,-0.001739479
94.3333,-0.017668204
97.3333,0.01883528
102.8333,0.100485932
107.3333,0.15217365
109.8333,0.176024029
110.3333,0.148035996
111.3333,0.128742254
113.3333,0.144117395
114.3333,0.177842326
114.8333,0.181422114
113.8333,0.147876764
112.8333,0.140324709
111.8333,0.159463237
114.5,0.184862009
115.5,0.206348918
117,0.2151
118.5,0.18284135
120,0.168055833
121,0.133609091
121.5,0.064471605
122,-0.009563115
120,0.05
121,0.024793388
122.5,-0.017687347
124,-0.05376371
124,-0.102150806
124,-0.126344355
122.5,-0.159183673
122,-0.173497541
124.8333,-0.118825666
125.8333,-0.103311286
125.8333,-0.087417242
123.3333,-0.068918938
119.5,-0.048814226
117,-0.028489744
116.1667,-0.014346624
116.6667,-0.009999426
117.5,-0.007091915
117.5,-0.002836596
118,0.009887288
118.5,0.030942616
118.8333,0.042075748
119.3333,0.025139672
120.8333,0
120.8333,-0.03724139
122,-0.030054918
120,-0.05
118,-0.063559322
117.5,-0.05106383
117.5,-0.034042553
117,-0.038461538
115,-0.073913043
113,-0.110619469
110,-0.159090909
112,-0.138392857
112.5,-0.124444444
109,-0.142201835
103.5,-0.178743961
102,-0.166666667
106,-0.099056604
110.5,-0.045248869
109.5,-0.03652968
111.5,-0.004484305
113,0.030973451
113,0.03539823
112,0.013392857
116,0.012931034
123,0.035230081
129.5,0.060488803
129.5,0.045044788
131.5,-0.008872243
133.6667,-0.056109712
136.1667,-0.069767425
137.1667,-0.098420389
137.1667,-0.123936786
135.6667,-0.11302184
135,-0.081481481
132.3333,-0.055416135
130,-0.069230769
125.5,-0.091633466
121.5,-0.065843621
119,-0.014005882
114.5,0.005822707
110.5,-0.013574661
107,-0.046728972
100.5,-0.029850746
100.5,-0.039800995
99.5,0.001675377
99,0.095959596
98.5,0.165820305
97.5,0.188033846
96.5,0.207253886
95.8333,0.243477998
95.3333,0.227272107
95.5,0.191971728
95.5,0.132635602
96.5,0.101899482
96,0.095486458
95,0.129824211
94.5,0.181658201
94,0.216311702
93.5,0.204991444
94,0.216311702
94,0.230496809
94.5,0.241622222
94.5,0.255732275
95,0.266666316
96,0.277778125
96,0.276041667
95.3333,0.270978766
95.3333,0.28146828
95.3333,0.288461639
95.3333,0.312936823
95.3333,0.325174939
96.8333,0.344233853
97.8333,0.347529931
98.8333,0.357503999
100.5,0.404643781
100.5,0.393034826
101,0.367987129
102,0.343137255
102.6667,0.305195355
103.6667,0.276527564
104.6667,0.251592914
105.1667,0.239302935
109,0.2737
110.6667,0.286144793
112.1667,0.273402891
112.6667,0.25443809
112,0.194940179
112,0.150297321
114,0.122807018
116,0.112068966
118.6667,0.095506153
119.1667,0.044755792
120,0.0152775
121.5,0.023319342
122.5,0.02176898
123.5,-0.010795951
123.5,-0.031038866
124.5,-0.012048193
125.6667,-0.007957558
125.6667,-0.002652254
125.6667,-0.006631033
123.6667,-0.01886765
120.5,-0.034578423
119.5,-0.034867782
120.5,-0.013831535
121.5,-0.001372016
121.6667,0.046575604
121.6667,0.05479478
122.1667,0.04911322
123.1667,0.028416772
123,0.0271
124,0.043010484
124.5,0.054885944
125.6667,0.055702903
128,0.063802344
130.3333,0.084398999
127.8333,0.074315534
123.3333,0.052702717
121.8333,0.049247619
123.8333,0.064602978
122.3333,0.047683664
118.3333,0.007041974
116.8333,0.011411986
117.3333,0.021306824
118.3333,0.03802818
119.3333,0.054469289
119.8333,0.073713233
119.8333,0.086230622
119.3333,0.103351705
119.5,0.118549791
119.6667,0.143454278
117.6667,-0.012747872
124.6667,-0.106951576
140.6667,-0.062795957
151.6667,-0.03846131
155.1667,-0.073039512
160.1667,-0.079083855
167.1667,-0.045862005
169.5,-0.087512094
171,-0.060428655
172.6667,-0.045366594
174.6667,-0.050572319
175.5,-0.074074074
174.5,-0.091690544
173,-0.080924855
172.8333,-0.058823734
166.5,-0.126126126
162.3333,-0.149897772
156.3333,-0.187633729
152.3333,-0.21553659
150,-0.228888667
149.5,-0.236343144
148.3333,-0.247191292
147.8333,-0.251409527
149.3333,-0.354910794
148.3333,-0.205618024
147.3333,-0.142533969
148.3333,-0.215730386
149,-0.261744966
148.5,-0.198653199
146,-0.167808219
143.5,-0.202090592
141.3333,-0.267689214
140.8333,-0.294674626
139.8333,-0.489869008
139.3333,-0.577751334
139.8333,-0.67580469
141,-0.763593617
142,-0.715962676
142.3333,-0.751756616
148.6667,-0.672645589
147.6667,-0.68171497
156.8333,-0.587673026
172.3333,-0.450677263
182.1667,-0.372369374
187.1667,-0.330364857
197.1667,-0.261200294
209.5,-0.183770883
215,-0.156589302
217.6667,-0.14548206
222,-0.121621622
226,-0.100295133
228.3333,-0.084671837
229.3333,-0.078488384
231.6667,-0.066186897
233.6667,-0.05706119
233.8333,-0.050606137
233.8333,-0.049180335
235.6667,-0.035360532
236.6667,-0.028168728
238.6667,-0.019552791
240.1667,-0.013185009
241.1667,-0.008983827
242.1667,-0.005505712
244,-0.010245902
243.1667,-0.01096614
242.3333,-0.018569466
241.8333,-0.020675399
239.6667,-0.02990236
235.1667,-0.053862218
228.6667,-0.085276955
223.6667,-0.109537987
220.8333,-0.133584926
218.8333,-0.143945186
215.6667,-0.160741552
212.6667,-0.177115646
210.1667,-0.191117813
208.6667,-0.196485592
208.6667,-0.194089426
208,-0.198717788
210.1667,-0.194290056
205.8333,-0.216194367
204.6667,-0.219869671
206.6667,-0.202419161
205.6667,-0.18719608
200.1667,-0.199833439
196,-0.242346939
195.5,-0.282182609
195,-0.292307692
187.5,-0.344
180.1667,-0.400554597
175.6667,-0.436432175
176.6667,-0.428301429
179.6667,-0.404452244
180.6667,-0.392066164
180.6667,-0.386531109
180.5,-0.385041551
181.1667,-0.379944548
184.1667,-0.357465818
188.6667,-0.325088105
194.1667,-0.287553427
200.6667,-0.242524544
205.5,-0.210056934
208.5,-0.18784988
214.1667,-0.157198108
219.6667,-0.12822426
225.1667,-0.099185626
226.6667,-0.091911604
224.3333,-0.099554547
221.8333,-0.111946223
221.8333,-0.109692278
222.8333,-0.104712357
224.8333,-0.095626404
224.8333,-0.095626404
224.8333,-0.095626404
226.3333,-0.088365256
227.8333,-0.081199719
227.3333,-0.083577725
223.8333,-0.103499792
220.3333,-0.121028914
224.3333,-0.09658263
226.8333,-0.084496853
230.8333,-0.067148024
232.3333,-0.060258258
232.3333,-0.060258258
230.3333,-0.069464554
228.8333,-0.077931839
227.6667,-0.083455332
231.1667,-0.067771872
233.5,-0.059243255
232.5,-0.065233118
227,-0.092511013
223.6667,-0.112518314
221.1667,-0.127354615
216.1667,-0.154972991
210.1667,-0.185566981
212.3333,-0.182103796
213.8333,-0.172252872
214.3333,-0.159409201
212.3333,-0.15070646
209.3333,-0.125796517
206.8333,-0.091055937
206.3333,-0.054927634
206.3333,-0.036348956
211.3333,0.039432025
208.3333,0.036000006
204.1667,0.046530605
199.1667,0.066108943
196,0.091836735
195,0.113675385
196.1667,0.124044499
196.6667,0.122881505
189.3333,0.097711285
187,0.081105348
183.6667,0.062613419
176.5,0.024551275
171,-0.019492982
165.5,-0.101711782
161,-0.21014472
158.5,-0.283911672
161,-0.297101242
161.6667,-0.301030453
162.1667,-0.306268796
163.1667,-0.295198714
164.6667,-0.272266949
166.6667,-0.223999755
168.6667,-0.179841664
169.6667,-0.152259106
173.1667,-0.17324347
177.1667,-0.124176835
181.6667,-0.068807327
184.1667,-0.035294111
184.1667,-0.030768863
182.1667,-0.039340889
181.6667,-0.036696874
182.6667,-0.020985215
183,-0.057377049
180.1667,-0.098056966
174.6667,-0.170801303
170.6667,-0.233398197
168.5,-0.285855786
168,-0.319444643
166.6667,-0.362999927
165.6667,-0.395372154
159,-0.479035849
159.5,-0.468129781
161.5,-0.436532508
163.5,-0.406727829
165.3333,-0.376008342
168.3333,-0.318812142
171.3333,-0.257782346
172.5,-0.222222029
182,-0.067765385
178.1667,-0.093544978
174.6667,-0.106869827
171.6667,-0.099999592
169.1667,-0.083743432
166.1667,-0.079237296
162.6667,-0.093237276
159.6667,-0.120041311
156.1667,-0.13340424
154.1667,-0.170810558
151.1667,-0.213891684
148.1667,-0.258717377
145.1667,-0.332950325
144.1667,-0.397687538
143.6667,-0.412992712
144,-0.381944444
147.5,-0.377401356
148.1667,-0.367828939
147.1667,-0.386183151
147.1667,-0.392978167
147.6667,-0.384875534
149.6667,-0.339643354
151.6667,-0.278021477
152.6667,-0.236899075
158.6667,-0.19222685
157.6667,-0.161733581
156.1667,-0.119529964
156.1667,-0.074706067
154.6667,-0.061422401
150.6667,-0.076327417
145.6667,-0.105262905
141.6667,-0.125882088
135.8333,-0.112883954
136.3333,-0.086797576
136.8333,-0.060901842
137.3333,-0.046117001
136.8333,-0.059683571
134.8333,-0.111248482
133.1667,-0.170212223
132.1667,-0.208070565
121.5,-0.37037037
125.5,-0.409030279
127,-0.476377953
122.5,-0.608163265
121,-0.782369421
124.5,-0.907630522
126.5,-0.955203953
125.5,-0.966799203
130.3333,-0.870844212
131.3333,-0.866751997
138,-0.785023913
148,-0.664414189
155.6667,-0.582440561
161.1667,-0.522233191
170.1667,-0.432908436
178,-0.367041011
197.5,-0.233755443
199.3333,-0.220735823
204.8333,-0.186330543
210.6667,-0.150316115
217.6667,-0.10872862
223.1667,-0.076922767
226.1667,-0.06042711
227.8333,-0.050475501
227.5,-0.047618901
229.8333,-0.013778247
231.3333,0.042507067
230.8333,0.107581099
227.8333,0.164594026
222.8333,0.23111447
217.6667,0.32388969
214.1667,0.403890988
208.3333,0.458400073
202.8333,0.493015693
195.3333,0.548634565
189.3333,0.614436552
184.6667,0.663357281
177.6667,0.687617319
169.1667,0.694581144
162.6667,0.688524449
147.5,0.66327661
139,0.652278417
126.6667,0.644736936
116.6667,0.631428677
109.1667,0.601526839
102.1667,0.549755449
96.1667,0.481802953
91.1667,0.431444815
86.6667,0.400000231
85.6667,0.392996345
84.5,0.380671006
83,0.369478313
81.1667,0.363449543
80.6667,0.359503984
80.1667,0.351351621
80.1667,0.347194034
81.1667,0.363449543
81.1667,0.369609704
81.1667,0.369609704
81.1667,0.363449543
81.1667,0.353183017
81.1667,0.334702532
81.1667,0.312115683
81.1667,0.299795359
81.6667,0.293877431
81.6667,0.306122324
81.6667,0.312244771
81.6667,0.306122324
81.6667,0.289796208
81.6667,0.289796208
81.6667,0.314285994
81.3333,0.340163254
82.3333,0.275302945
84,0.269841667
86,0.265503488
86.5,0.250482081
85.5,0.212476023
84.5,0.159763314
85.8333,0.102912273
86.8333,0.063339756
87,-0.074712644
88,-0.198863636
89,-0.335205618
89,-0.486891011
88.3333,-0.703774228
90.3333,-0.920664915
93.3333,-1.069643953
96.3333,-1.089965775
107.5,-1.054263256
112.5,-1.010370667
109.5,-1.149162557
112.5,-1.162962667
127.8333,-0.933507936
139.8333,-0.774732485
148.5,-0.675645118
161.5,-0.542827864
170.8333,-0.46634175
175.5,-0.425451282
188.8333,-0.323919033
203,-0.231527094
205.3333,-0.216720814
202.8333,-0.230074154
208.8333,-0.193136823
221,-0.126696833
216.6667,-0.132307364
216.3333,-0.132511731
216.6667,-0.130769057
216.6667,-0.130769057
216.3333,-0.132511731
216.8333,-0.129900251
217.1667,-0.128165598
217.1667,-0.128165598
219.5,-0.116173121
219.5,-0.116173121
220.5,-0.111111111
221,-0.108597285
222.3333,-0.101949191
222.8333,-0.099476604
224.1667,-0.09293664
224.1667,-0.09293664
225.3333,-0.079881669
224.8333,-0.082283185
224,-0.086309375
223.5,-0.088739597
223.5,-0.088739597
224,-0.086309375
223.8333,-0.087118405
224.3333,-0.084695406
223.3333,-0.094029865
222.8333,-0.096484682
221.5,-0.103084876
221,-0.105580543
221.5,-0.103084876
222,-0.10060045
222.5,-0.098127191
223,-0.095665022
224.1667,-0.095910766
224.1667,-0.095910766
225.1667,-0.091043658
225.1667,-0.091043658
225.6667,-0.088626279
226.1667,-0.086219589
225.8333,-0.087823186
225.8333,-0.087823186
225.8333,-0.087823186
225.8333,-0.087823186
227.5,-0.079853626
229.5,-0.067538126
226,-0.084070796
222,-0.099099099
224,-0.089285714
230,-0.060869565
228.8333,-0.056081873
225.3333,-0.078402526
220.8333,-0.100377525
217.3333,-0.105061673
215.3333,-0.078947381
213.3333,-0.035937662
212.1667,0.01256889
210.6667,0.041139392
217,0.155913825
209,0.17862823
199.3333,0.209029801
194.3333,0.255574315
193.1667,0.298533339
190.1667,0.342681973
184,0.386775543
178,0.407303371
171.5,0.38483965
166.1667,0.36710123
160.3333,0.356548515
154.3333,0.334772858
143.6667,0.283062811
129.6667,0.197943651
122.1667,0.137790413
121.6667,0.126027911
121.8333,0.135430954
116.3333,0.094555901
110.6667,0.030121075
109.5,0.010654795
111.6667,0.026865664
112.6667,0.026627211
111.8333,0.010431598
109.3333,-0.012195735
108.5,-0.053763134
108.5,-0.044546544
109.5,-0.025874886
111,0.006006306
112,0.041666964
113.5,0.085169163
114,0.111111404
115,0.131884348
114,0.150585088
114,0.176900877
114,0.220760526
113.5,0.243759471
113,0.266961947
113,0.302360177
112.5,0.334815111
112,0.364583036
112.1667,0.402674769
110.6667,0.423193246
108.1667,0.442219278
104.6667,0.437898587
102.1667,0.433931995
99.6667,0.429766411
98.1667,0.443123788
97.6667,0.455631244
94.5,0.447971429
94,0.455673404
93.5,0.479500535
92,0.498188043
90.3333,0.518450007
88.8333,0.521575805
88.3333,0.530188502
87.8333,0.533206654
87.8333,0.548386546
85.5,0.536061988
83.5,0.524949701
83.5,0.512973653
83.8333,0.502981512
83.8333,0.479124644
81.8333,0.454174523
79.8333,0.427974291
78.3333,0.410637622
79.3333,0.418066562
80.6667,0.427685774
80.6667,0.427685774
78.6667,0.413135418
78.6667,0.413135418
80.6667,0.427685774
81.6667,0.4346937
80.8333,0.435050901
80.8333,0.455669879
80.8333,0.468041018
81.3333,0.483606346
81.8333,0.486761502
82.3333,0.489878336
82.3333,0.489878336
82.3333,0.477732582
81.3333,0.471311259
82.3333,0.465586828
82.3333,0.44129532
81.3333,0.409835824
78.8333,0.378435255
78.8333,0.378435255
81.3333,0.409835824
83.8333,0.439363594
80.8333,0.42061873
80.8333,0.445361008
81.8333,0.464358641
82.3333,0.455465771
83.3333,0.441999777
83.8333,0.433399377
84.8333,0.451866189
84.8333,0.475441837
85.3333,0.429686887
85.3333,0.429686887
85.3333,0.423827509
84.8333,0.408643775
84.3333,0.40513771
84.3333,0.399208853
83.8333,0.395625605
83.3333,0.385999354
81.8333,0.411404648
81.3333,0.407786233
81.3333,0.407786233
81.3333,0.407786233
81.8333,0.419551698
81.8333,0.419551698
82,0.420731707
82,0.420731707
79.6667,0.437239148
79.6667,0.430963
81.3333,0.436475589
81.3333,0.424180502
82.3333,0.42307669
82.3333,0.417003813
82.3333,0.410930936
82.3333,0.410930936
83.3333,0.39999976
83.3333,0.405999762
83.3333,0.417999767
82.3333,0.429149566
82.3333,0.44129532
81.3333,0.446721085
81.3333,0.459016172
81.3333,0.459016172
82.3333,0.471659705
83.3333,0.489999796
83.3333,0.513999806
84.3333,0.531620368
84.3333,0.525691512
83.3333,0.495999798
83.3333,0.471999789
82.3333,0.44129532
81.3333,0.481556755
81.3333,0.469261668
80.3333,0.462654964
79.3333,0.443276657
79.3333,0.43067161
78.3333,0.410637622
77.3333,0.403016553
77.3333,0.390085513
78.3333,0.391488677
78.3333,0.40425464
78.3333,0.423403584
79.3333,0.455881704
79.3333,0.481091799
80.3333,0.512447516
80.3333,0.524895653
80.3333,0.537343791
82,0.546747561
81.6667,0.544897737
80.6667,0.539255976
79.6667,0.53347258
78.5,0.5138
78,0.497862821
77.5,0.48172
77,0.465367532
80.3333,0.481327171
80.8333,0.478349888
81.3333,0.469261668
81.8333,0.472504469
81.8333,0.472504469
81.3333,0.469261668
80.8333,0.478349888
80.3333,0.481327171
82.3333,0.518218024
82.3333,0.524290901
81.8333,0.527494309
81.3333,0.530737103
81.3333,0.530737103
80.8333,0.521648875
80.3333,0.512447516
80.3333,0.506223447
81.3333,0.461065763
81.3333,0.448770676
81.3333,0.430328045
81.3333,0.411885415
81.3333,0.405737871
81.3333,0.399590328
81.3333,0.399590328
81.3333,0.405737871
84.5,0.431952663
84.5,0.443786982
84.5,0.455621302
84.5,0.455621302
84.5,0.455621302
84.5,0.455621302
84.5,0.443786982
84.5,0.431952663
85,0.411764706
85,0.4
85,0.376470588
85,0.364705882
85,0.347058824
85,0.341176471
85,0.341176471
85,0.34902
86,0.374031395
86.5,0.366089017
87,0.344827586
87,0.33908046
86.8333,0.349327965
87.3333,0.353053188
88,0.339014773
88,0.325757955
88.1667,0.283553768
88.6667,0.236842016
88.8333,0.163227078
90.3333,0.10516609
91.6667,-0.023635628
93.1667,-0.173523373
93.6667,-0.290034772
93.5,-0.311943316
98.1667,-0.373513625
101,-0.389438614
106.3333,-0.399686646
109.5,-0.43683379
111.5,-0.475336323
116.6667,-0.46428501
124.3333,-0.430295022
130.1667,-0.391805277
142.1667,-0.279014706
142.8333,-0.275379761
144.6667,-0.269585191
146.5,-0.261660751
150.5,-0.23255814
153.5,-0.208469055
155.3333,-0.19098738
156.5,-0.178913738
155.5,-0.192926045
157.8333,-0.177402361
159.8333,-0.180396701
159.8333,-0.189781479
159.3333,-0.199791255
160.3333,-0.195426652
162.1667,-0.182938914
164.1667,-0.168527478
163,-0.180981595
164,-0.173780488
164.8333,-0.169868588
166.8333,-0.155844187
168,-0.149801786
168.5,-0.146389911
169,-0.143984024
169.1667,-0.138916229
170.8333,-0.107317484
171.8333,-0.113482078
172.8333,-0.133076207
173.8333,-0.145733873
173.8333,-0.162991786
173.8333,-0.168744424
173.5,-0.169068012
173.5,-0.16426513
173.1667,-0.18671777
176.1667,-0.184484355
178.8333,-0.189189597
180.8333,-0.192627132
181,-0.198895028
181.5,-0.20661157
183.1667,-0.207461291
185.1667,-0.201619946
189.6667,-0.176625628
190,-0.175438421
191.5,-0.165361358
193.5,-0.153316279
195.5,-0.139812276
197.5,-0.128269873
198.5,-0.122585894
199.5,-0.116958897
200,-0.1191665
199.5,-0.124477694
199.5,-0.12698396
199.5,-0.131996491
199.5,-0.137009023
199.5,-0.139515288
199.5,-0.141186466
200,-0.1391665
200.1667,-0.152372997
201.1667,-0.145815883
203.1667,-0.134536319
205.1667,-0.123476666
207.6667,-0.111556643
209.6667,-0.100953561
211.6667,-0.091338411
212.6667,-0.086206726
213.1667,-0.086786538
213.6667,-0.084243357
215.1667,-0.077459012
216.6667,-0.069999682
217.1667,-0.069071363
217.6667,-0.06661561
217.1667,-0.069071363
217,-0.068356221
214.5,-0.066045221
214.5,-0.062937063
214,-0.066978037
213.5,-0.069476815
213.1667,-0.073494594
212.6667,-0.076018483
211.8333,-0.083399069
211.8333,-0.083399069
211.5,-0.084318203
210.5,-0.089469359
209.1667,-0.096414009
207.1667,-0.104585341
206.6667,-0.103225629
206.1667,-0.101050752
206.6667,-0.096774178
207.1667,-0.090104249
204.3333,-0.08646021
205,-0.076422927
204.5,-0.079054768
203.5,-0.079443243
202.6667,-0.078947355
201.6667,-0.081818168
201.8333,-0.08009927
201.3333,-0.081953656
198.1667,-0.089991406
197.6667,-0.084316681
197.6667,-0.071669128
197.1667,-0.066779025
196.6667,-0.063559311
196.1667,-0.06202174
196.1667,-0.050127264
196.1667,-0.036533214
189.6667,-0.050966248
187.1667,-0.050756892
185.1667,-0.051305121
183.1667,-0.05732483
183.8333,-0.05983682
182.3333,-0.06581354
179.8333,-0.074143109
177.3333,-0.078007909
173.8333,-0.084372212
172.8333,-0.081967422
171.6667,-0.078640761
170.1667,-0.079333971
169.5,-0.08259587
168.5,-0.091988131
168.5,-0.09495549
168.5,-0.100890208
166.1667,-0.121363667
165.1667,-0.139253251
164.1667,-0.155329918
163.1667,-0.168539291
163.3333,-0.163265544
163.3333,-0.151020643
164,-0.123983537
164.5,-0.108409119
161,-0.16356087
161,-0.151138509
161.6667,-0.134020179
161.6667,-0.115463481
160.6667,-0.099585042
159.6667,-0.075156561
158.1667,-0.066385655
157.1667,-0.060445374
157.1667,-0.049840711
154.6667,-0.034482536
152.6667,-0.034934272
151.6667,-0.058241526
151.6667,-0.054944823
150.6667,-0.026548667
149.3333,-0.016741075
146.8333,-0.035187522
144.8333,-0.03337216
145.3333,-0.008027754
145.3333,0.004586698
142.3333,-0.002342389
138.3333,-0.022891813
135.3333,-0.016010102
135,0.017283704
135,0.048148148
133.6667,0.039900738
133.6667,0.071072301
131.3333,0.09263911
130.3333,0.112531487
128.3333,0.101298728
127.3333,0.09031416
125.3333,0.070478476
125.3333,0.074467839
121.3333,0.087911563
119.8333,0.084839523
117.8333,0.072135805
116.3333,0.060171937
115.6667,0.050432838
115.6667,0.050432838
116.3333,0.081661915
116.5,0.103004292
116.3333,0.087392002
117,0.091168376
118,0.094633051
119,0.114846218
119.3333,0.136871267
118.3333,0.171830753
117.3333,0.213068242
116.3333,0.232091757
115.1667,0.248914834
114.1667,0.258394085
112.3333,0.271513434
110.8333,0.293233171
110.5,0.325791855
110.5,0.36199095
110.5,0.389140271
111.5,0.408071749
102.5,0.409756098
101.3333,0.417762966
99.6667,0.429766411
97.1667,0.451115454
95.1667,0.471103863
92.6667,0.473022132
91.5,0.479052459
90.5,0.484345856
86.6667,0.490384427
85.1667,0.516633849
83.8333,0.544731032
83.8333,0.562623683
84,0.557539286
84,0.557539286
82.5,0.555555152
80.5,0.561077019
80.6667,0.564049354
80.1667,0.561330328
79.6667,0.558577172
79.1667,0.55578924
79.1667,0.55578924
79.6667,0.558577172
81,0.56584321
81,0.56584321
80,0.54791625
80,0.55416625
80.6667,0.557851009
81.6667,0.55714263
81.6667,0.551020183
82.6667,0.538306235
83,0.528112048
82.6667,0.514112696
79.3333,0.506301893
78.6667,0.502118431
78.6667,0.495762502
78.6667,0.489406572
78.6667,0.472457851
78.6667,0.459745992
78.6667,0.453390062
78.6667,0.447034133
78.6667,0.360170186
78.6667,0.334746468
78.6667,0.292372757
79.6667,0.276150512
79.6667,0.24686224
80.6667,0.231405276
80.6667,0.194215209
80.6667,0.169421831
82,0.069106098
83,0.056225301
85,0.037255294
86,-0.003875581
87,-0.047893103
88,-0.073863636
88.6667,-0.095864626
88.6667,-0.107142817
92.1667,-0.128390189
92.6667,-0.143884481
95.3333,-0.146853198
97.3333,-0.164383618
99.3333,-0.182886303
101.3333,-0.189145128
102.3333,-0.198697785
104,-0.189102885
106.1667,-0.171113918
107,-0.166666355
108.5,-0.155145622
110.5,-0.14781267
113.3333,-0.133823863
114.8333,-0.127721663
117.5,-0.110638298
118,-0.110169492
119.5,-0.085076987
122,-0.071038525
124.8333,-0.062750885
125.3333,-0.074468637
124.6667,-0.092245965
124.6667,-0.100267353
125.6667,-0.095490691
126.6667,-0.086842082
129.1667,-0.065806435
130.1667,-0.057618423
130.1667,-0.057618423
130.1667,-0.057618423
130.8333,-0.052229822
130.8333,-0.052229822
130.5,-0.054917241
131.5,-0.046895057
132.3333,-0.032746104
132.3333,-0.010076073
131.1667,-0.015247772
130,-0.047436154
130,-0.047436154
128.6667,-0.034974084
127.6667,-0.046997377
127.6667,-0.070496065
125.8333,-0.075496709
126.8333,-0.0670171
127.3333,-0.069372269
125.3333,-0.090426088
123.3333,-0.116216788
123.3333,-0.124324898
124.3333,-0.124664913
126.3333,-0.110817971
126.8333,-0.090670195
128.3333,-0.077922098
131.3333,-0.055838085
133.3333,-0.04000051
133.3333,-0.04000051
132.3333,-0.047859458
130.3333,-0.063939147
128.8333,-0.07632654
