"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","s41","s42","s43","s44","s45","s46","s47","s48","s49","s50","s51","s52","s53","s54","s55","s56","s57","s58","s59","s60","s61","s62","s63","s64","s65","s66","s67","s68","s69","s70","s71","s72","s73","s74","s75","s76","s77","s78","s79","s80","s81","s82","s83","s84","s85","s86","s87","s88","s89","s90","s91","s92","s93","s94","s95","s96","s97","s98","s99","s100","s101","s102","s103","s104","s105","s106","s107","s108","s109","s110","s111","s112","s113","s114","s115"
141.406249364,139.540508811,133.024074713,139.981944572,128.037731467,132.91134269,132.632639133,150.036804628,127.715046411,125.966666333,128.673379395,136.065507634,129.930786758,126.964120664,137.387962378,121.011805688,125.333564742,127.228703165,144.163888015,124.756713364,122.747916746,128.193749703,129.464582464,123.674305635,123.162268093,138.058101633,123.112963152,126.629398351,124.093286578,141.309722132,114.05254657,123.812963194,132.476850409,142.987962548,134.470369768,121.669212627,135.220833317,124.788426161,128.147685125,123.306481404,145.605786943,116.511806583,122.696296528,127.981249385,142.281017431,128.122685051,123.46087967,135.052776898,117.100694704,124.926157575,122.052314292,139.834721989,119.718287637,121.421296173,126.747453393,127.697916132,122.485649135,119.823147975,132.97476787,117.337037924,124.68703724,120.328472323,137.157406176,111.942592843,120.282639307,124.2689817,131.600925811,124.246064817,118.747916476,129.829860841,110.059722747,125.339583084,122.374305238,140.859026925,115.47361172,120.711805439,123.946990882,134.517591365,126.031481764,122.293286827,136.200462765,116.114815166,124.80393512,123.91828706,142.56342651,117.230093198,120.067824433,125.523379782,128.965739859,121.974537208,121.682638847,137.987498914,121.476389239,127.907870187,122.778472323,135.173611106,114.166898256,123.40601875,129.003239875,134.650230683,130.979860618,118.156249862,131.577314923,117.08564895,128.460185284,124.720601749,142.819443613,117.952315293,122.23819436,128.519674667,139.03101839,130.053240834,123.764583259,134.264814583,116.735648261
141.671526909,139.721064366,133.009028482,140.131944492,128.010185136,133.057638894,132.592129972,149.924073124,127.751157517,126.069213025,128.651851802,136.492822679,129.917592573,126.853241025,137.392823479,120.945139021,125.520138825,127.23981435,144.366434113,124.669676367,122.938194328,128.201620224,129.511341657,123.719444614,123.155555391,138.115740617,123.311574311,127.038194444,124.258795812,141.239351352,114.345370457,123.869907612,132.483331929,143.033333132,134.626156685,121.890740379,135.255786928,125.027546544,128.286111058,123.502314695,145.527314742,116.875232267,122.845602025,128.115045749,142.118749073,127.379166683,123.428935104,135.035647509,117.457176293,125.14305563,122.103008726,140.149305402,120.234722736,121.756944296,126.867129379,127.979166057,122.718750869,120.047453637,132.916897451,117.482639758,124.769907459,120.490740808,137.267360009,111.965972487,120.634028212,124.337268591,131.976388492,124.477083211,119.089351569,129.815740866,110.279861699,125.520138412,122.787962723,140.939582528,115.693982119,120.898842483,124.027083243,134.961341625,126.525925959,122.177314663,136.144444307,115.6817132,124.995139053,123.850000074,142.651620907,117.305093304,120.231481806,125.621064859,129.039350812,122.094676065,121.733796162,137.936573325,121.515278218,128.302083397,122.675000026,135.161111169,115.141435337,123.440277984,129.047684235,134.493980794,131.327545865,118.315277624,131.493750249,117.301389556,128.66574094,125.014814636,142.862962288,118.270602327,121.823147964,128.69166548,139.026620197,130.344675816,123.992360926,134.30694428,117.042824051
141.845138211,139.939582862,133.028241475,140.234027677,127.900925769,133.158796321,132.588426261,149.759026739,127.675925906,126.201620393,128.679166577,137.053470924,129.965972228,126.73055582,137.380554999,120.98217605,125.693749852,127.25763846,144.690276713,124.463889382,123.236805338,128.15046277,129.571063762,123.729861339,122.891203525,138.261573887,123.477083572,127.348842642,124.329629178,141.142823564,114.458796491,123.763889122,132.430554205,143.091203472,134.742823442,122.111573754,135.090277714,125.12037052,128.344675843,123.338194439,145.444444328,117.242361779,122.987268771,128.186805042,141.906480572,126.641898139,123.366666492,134.785647588,117.758796618,125.312037012,121.99930501,140.34398124,120.020602406,122.073379384,126.795601548,128.26388819,122.669676749,120.180555508,132.754397567,117.526852867,124.914583328,120.712268607,137.325924879,112.018287277,120.906250403,124.457175949,132.410416227,124.711574014,119.536573813,129.7863426,110.458102385,125.594444084,123.105555365,141.087267812,115.751389636,121.077083206,124.186342478,135.473841434,126.996990808,122.05439797,135.98842579,115.271065071,125.134953854,123.772685157,142.782407983,117.337037712,120.54745406,125.803703743,129.124767319,122.353935289,121.487962749,137.819675313,121.534491237,128.78263882,122.346990728,135.040509298,114.557638963,123.420602067,129.011341582,134.343286403,131.122684707,118.524536896,131.29583354,117.479861832,128.904166894,125.273148123,142.826619678,118.483565293,121.423148012,128.926850632,139.034953441,130.668981436,124.005555333,134.224536827,117.496990813
141.956480911,140.150231112,133.116203933,140.316898086,127.79027747,133.227777778,132.626157792,149.587961907,127.527546326,126.210416688,128.625231579,137.6833322,130.100000032,126.775231372,137.302777439,121.090277937,125.797685242,127.27962905,145.082406786,124.256019041,123.455323935,128.053703833,129.628239743,123.797916884,122.733796114,138.257870462,123.50092615,127.515972355,124.290740363,141.009258922,114.207176203,123.519444587,132.417359718,143.17523089,134.834490167,122.225231054,134.984722397,125.290277942,128.312963009,123.008796321,145.349536981,117.549074872,123.14907421,128.224536546,141.758795373,126.057175869,123.356712717,134.776156717,117.762037267,125.241435332,121.876851479,140.375231123,119.532639466,122.257175774,126.639583259,128.478008461,122.451852899,120.253472122,132.684258509,117.472686021,125.162036949,120.934259378,137.387267245,112.145370695,120.988657697,124.484259388,132.827314689,124.911111106,119.736573765,129.801851839,110.518287521,125.629397684,123.297222063,141.191202746,115.747222858,121.267361127,124.255786853,135.870369164,127.336805752,122.048842414,135.946064583,114.900000215,125.082407353,123.732175801,143.027083773,117.370834027,120.760648489,125.821064928,129.249072923,122.492592827,121.17407394,137.763656955,121.530555985,129.178703626,122.005324109,134.92731444,113.481018474,123.395602126,129.011804623,134.246295706,130.612731134,118.708564578,131.225000058,117.551852502,129.034953626,125.24236101,142.803240199,118.547685729,121.176620224,129.057869185,139.077083137,130.974537166,123.895370097,134.264583074,117.73796321
142.046295802,140.325694153,133.197454018,140.324305672,127.607175848,133.229629617,132.581481902,149.384026665,127.248148065,126.056481552,128.634953817,138.333100759,130.212037124,126.853935125,137.224305206,121.139120568,125.738194545,127.371758699,145.358795797,123.954861641,123.497222074,127.925926034,129.756248962,123.821990956,122.768055349,138.307407543,123.39189841,127.541898298,124.240740363,140.80347183,113.685416857,123.378935448,132.437730243,143.221990315,134.807869932,122.187499571,134.705092812,125.403009404,128.132638852,122.803240776,145.294212903,117.725926791,123.321296379,128.16527728,141.605786053,125.731018315,123.445601421,134.524536408,117.575926187,125.100926092,121.831481187,140.181712686,119.24583389,122.240509134,126.589120176,128.702082491,122.248380608,120.120601755,132.479860327,117.358565611,125.2949074,121.132176055,137.385646772,112.268750328,120.954861413,124.576620542,133.114351919,125.022222228,119.770138566,129.70763891,110.464352343,125.636805148,123.299999799,141.388193496,115.670602449,121.312037134,124.391434797,136.259026543,127.493750207,122.167592367,135.793518268,114.612731491,124.954166651,123.728009044,143.327315134,117.409491465,120.88263927,125.855787177,129.413887686,122.733796586,121.009259091,137.618518045,121.421759717,129.330323882,121.481944423,134.808101469,112.982870346,123.451389313,129.070832364,134.355786414,130.317129252,118.819212739,131.085416751,117.560648802,129.103240723,125.013888677,142.788425382,118.356482066,121.126157247,129.265970977,139.155786848,131.183101908,123.783101633,134.211110862,117.776388995
142.154166306,140.45046258,133.259722683,140.319907554,127.495370309,133.251620489,132.364120658,149.263887723,126.996527672,125.720601871,128.610648166,138.946294806,130.27986118,126.888194466,137.164351453,121.103935348,125.618518305,127.508101251,145.351156961,123.704167207,123.230092303,127.844444582,129.866434304,123.850000323,122.843518379,138.215046136,123.212268813,127.514352057,124.23749955,140.704860814,113.162963067,123.419676208,132.456711785,143.254398023,134.746064462,122.048379215,134.569444519,125.509722439,127.956712998,122.795138926,145.20347219,117.826621294,123.506250005,128.13981435,141.560183938,125.633796295,123.596064382,134.500925329,117.252778,124.922916921,121.973610841,139.936110735,119.436574666,122.134027667,126.676157135,128.878008487,122.167362134,119.783333291,132.367591821,117.262269338,125.341435141,121.295601988,137.351619074,112.431250005,120.817592886,124.601620616,133.338194021,125.054398245,119.728934903,129.681481515,110.286806059,125.669907077,123.208101506,141.506480726,115.679398701,121.361574205,124.423842197,136.485183801,127.526388937,122.282175684,135.771064642,114.298842729,124.783564647,123.807407194,143.602315092,117.437500742,120.88611154,125.823611169,129.566202407,122.839351956,120.952314679,137.546527412,121.337037542,129.306944386,121.17314815,134.722684934,112.832870377,123.600231965,129.215045298,134.500925308,130.347453298,118.810184966,131.052777894,117.564121034,129.051388947,124.797916698,142.760647604,118.083565378,121.20995361,129.392128425,139.292592669,131.328935337,123.73472201,134.259490511,117.597685284
142.183101463,140.486342409,133.328935597,140.296064785,127.513657342,133.438889069,132.254630052,149.181249311,126.852777741,125.404629464,128.616203976,139.197221438,130.506018533,126.816435104,137.113657623,120.974768816,125.547684839,127.661110724,145.316666253,123.612731526,122.913425636,127.807638937,129.989351214,123.887499788,122.771759134,138.13680572,123.124074226,127.535185168,124.268518125,140.664351834,112.945370499,123.537731647,132.521527237,143.259259001,134.685648357,121.924536721,134.512963364,125.587037039,127.748147864,122.868055614,145.233333344,117.902315368,123.746990622,128.14166637,141.575462415,125.696527645,123.678008742,134.494676039,117.078009446,124.838426108,122.139814536,139.971064642,119.929398372,122.168518289,126.962731356,129.005554782,122.181019121,119.406944206,132.397221655,117.219213639,125.278009107,121.378240845,137.323379215,112.620601681,120.715509478,124.613657035,133.334027227,124.961574231,119.630554883,129.661111196,110.275000408,125.775462776,123.094675779,141.562037124,115.62777808,121.328703631,124.424768178,136.446295367,127.431481473,122.315740771,135.762731345,114.122453708,124.667592467,123.915509192,143.787268755,117.483796718,120.871296496,125.89097218,129.821527296,122.926157512,120.996296167,137.577314615,121.345370706,129.19074067,121.037037039,134.742824157,112.704166672,123.700000217,129.321989965,134.556944095,130.452083,118.78634242,131.070833582,117.573611614,129.055092896,124.849999767,142.784027661,117.905092902,121.354398055,129.513193295,139.293055386,131.30833371,123.781712659,134.292361058,117.421990856
142.363656961,140.265277778,132.971759335,140.369444338,127.627777624,133.504861429,132.063657406,148.940508895,126.297685221,125.153240675,128.627778053,139.539351183,130.702083264,126.29861109,136.911111021,120.336111183,125.06180536,127.134490257,144.91620361,123.271759155,122.373148113,127.546758991,130.442823548,123.965972402,123.261805635,137.648842298,122.87175916,127.504861111,124.282175859,140.706945033,113.204629824,123.530092208,132.184028059,143.369907241,134.306481388,121.084490516,133.973148839,125.741666879,127.096990697,122.409259155,145.066203552,118.077778212,123.803934993,128.111111403,141.618517966,125.811574184,123.283101628,134.30439753,116.962500201,124.752083408,121.903009309,140.21689753,120.040741004,121.728703594,127.20949066,129.239583148,121.99398205,118.874768236,132.3699073,117.024768935,124.850925822,121.308796178,137.178009505,112.839583429,120.740972153,124.72060132,133.289119996,124.448379532,119.031018331,129.600462876,110.118981875,125.502546199,122.137731234,141.556250154,115.23587976,121.056481367,124.43495343,136.215740522,127.1539353,121.215046321,135.545833132,113.984490938,124.266666418,123.242592319,143.732870536,117.572454331,120.609954034,126.136111074,130.434721767,123.201852173,120.749536705,137.525925414,121.303009484,128.723611434,121.455787023,134.879166698,112.384490691,123.451620393,129.089120234,134.584490389,129.811110576,118.101388454,130.883101781,117.534722567,129.146759235,123.822222175,142.835184993,117.376389117,121.456481303,129.257638688,139.190045998,131.140277831,123.949073993,134.384721491,116.738425933
142.445832904,140.167360708,132.955787526,140.331249947,127.814582751,133.626852258,132.028472487,148.92800871,126.213426076,125.217129601,128.614120123,139.611341699,130.909027725,126.220601924,136.846527412,119.876620483,124.943287065,127.174768315,144.848379506,123.232176118,122.172685284,127.490509261,130.606712235,124.036111297,123.372916391,137.558101453,122.867592806,127.482407628,124.353935189,140.787963687,113.649768726,123.54236092,132.066435337,143.989119826,134.211342202,120.687268183,133.879167249,125.818518739,126.896527772,122.398379707,145.09375045,118.198380099,123.825231626,128.181944482,141.737961864,125.749999995,123.159027539,134.26111011,117.034953902,124.826157135,122.009722371,140.315046544,120.08611154,121.669213041,127.153703589,129.686110338,121.963426685,118.654166635,132.364120324,116.99675978,124.817592414,121.242592531,137.20949023,112.738889106,120.699537208,124.748841911,133.200925488,124.381018755,118.993749571,129.621064732,110.13912105,125.586805471,122.109258991,141.489814266,114.932176648,120.810879596,124.413194291,135.969906855,126.918055646,121.357407358,135.488425726,113.973611318,124.10300916,123.334259049,143.497453721,117.606250715,120.533333805,126.298148113,130.792129019,123.333796766,120.974536843,137.485416253,121.43171348,128.217592759,121.412036864,134.923842451,112.187037039,123.340277778,128.943981144,134.669212304,129.625924969,118.011342218,130.820369911,117.560417255,129.202777735,123.901157157,142.850231271,117.225463597,121.514814668,129.249073648,139.171989701,130.924768676,123.949768421,134.372684352,116.390046416
142.761804994,140.011342282,132.898842817,140.27870352,127.977083074,133.625926357,131.921991142,149.05462914,126.11944445,125.382175991,128.647453398,139.811573336,130.995138862,126.168518676,136.823842504,119.292361193,124.767361191,127.186342483,144.802546051,123.046759494,122.095370558,127.503240675,130.815971343,124.163194688,123.362731261,137.495601437,122.843287243,127.351389138,124.424768485,140.940741502,114.662268803,123.534259102,131.910648304,144.768981086,134.026851055,120.290740453,133.762500466,125.968055746,126.83194455,122.404629734,145.090278239,118.342593135,123.709259272,128.262500037,141.942591355,125.628240866,123.083795945,134.200924905,117.544213141,124.952314615,122.081944535,140.247685268,119.837268904,121.603703743,126.829629538,130.247915692,121.84027852,118.618286975,132.300231531,116.965741189,124.912036928,121.156018458,137.21620335,112.368518697,120.754629803,124.836573368,133.232638502,124.421990898,118.921064345,129.671064387,110.109259934,125.736573998,121.946296093,141.449767971,114.596991475,120.598842584,124.504398023,135.786573293,126.698842541,121.614351861,135.392823855,113.973842833,123.944444386,123.410184966,143.058796252,117.661574798,120.453241195,126.521527619,131.118286366,123.548380041,121.205555386,137.463425477,121.590741332,127.754398219,121.40300907,134.933333,111.923379601,123.354629628,128.774536652,135.134258424,129.522915623,117.916434765,130.695138274,117.580324501,129.340740813,123.950694111,142.836805413,117.003472837,121.593981319,129.21504586,139.391434044,130.775926177,123.978935141,134.346526856,116.015972281
